transactiondate,terminalid,terminalname,projectname,celebration,location,transactionid,amount
05/03/2026 18:00:13,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,58a557b2-470d-4400-a4a0-f5f30a14bfbf,2
05/03/2026 18:04:49,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,8a0eba2e-4bc0-4608-ad2d-91abba72d6f0,1
05/03/2026 18:05:21,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,1dd06faf-b2a9-4189-9f3a-c1442c5ffd98,4
05/03/2026 18:07:43,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,1d581e3e-e461-4c84-8daa-69e890dccb3e,5
05/03/2026 18:14:27,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,9b4a2de7-547e-4198-ae64-1e13b9d035dd,1
05/03/2026 18:27:37,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,607686bb-9baf-40a3-b558-768081c33014,15
05/03/2026 18:29:34,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,a8089f14-3825-4e98-bbff-0b1775ae7d0e,10
05/03/2026 18:31:09,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,37732d8d-3dd0-4927-9b49-ed1b50f0d869,4
05/03/2026 18:45:17,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,0197cca6-46c7-42f0-8349-c99dd25e2e46,2
05/03/2026 18:48:02,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,368e1181-32a4-4c12-89d7-b944d44739d1,10
05/03/2026 18:48:45,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,241b9610-d5e3-4947-858e-7fff04143500,5
05/03/2026 19:07:35,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,659b04d5-72bd-45e0-b6be-a4bd9224b453,5
05/03/2026 19:08:06,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,edc443f2-182a-402a-81b8-1833684e91a2,10
05/03/2026 19:14:07,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,d05c87c2-9734-4b33-9175-a4a730901339,50
05/03/2026 19:20:16,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,e5d69bda-6bdc-42db-a8a4-81f138180c09,10
05/03/2026 19:20:40,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,2f02f5a2-a106-428c-aee3-14d9c55e655f,10
05/04/2026 08:10:39,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,3667cf1e-428d-4345-82d7-362d6b6c5cca,15
05/04/2026 08:34:34,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,8b71fd01-c48f-488c-b62e-8048d860426a,10
05/04/2026 08:35:48,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,7f388029-2c9a-4097-914d-7df51923de3f,4
05/04/2026 09:07:36,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,4037ab3d-f085-4ac9-b913-7403cb194135,2
05/04/2026 11:49:06,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,1a424bf3-e13d-4455-82a8-1e6c12dc36d3,"5,5"
05/04/2026 13:19:42,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,b2b7e0e2-6a63-427a-a23f-030a343f0b84,"2,5"
05/04/2026 15:51:07,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,15ddcb45-89a1-4375-a709-5a0714edd1a5,1
05/04/2026 17:35:07,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,3196737c-cd98-4250-87a8-965be7b2cef0,"2,5"
05/04/2026 18:36:46,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,5f10d838-67ac-414b-b3c3-7d56b75cc957,"2,5"
05/05/2026 08:06:05,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,94cafe29-45cc-4d62-a198-b73de5d470ec,5
05/05/2026 08:15:30,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,f8716ed1-92c5-4f1d-8048-add26dcb82c3,2
05/05/2026 08:37:49,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,51383d90-64b6-46dc-82b5-665d33517f23,10
05/05/2026 08:48:52,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,c581e798-452a-441c-9acb-79fe5f9b2874,2
05/05/2026 10:21:27,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e9273751-9d0a-4204-ab19-7928bb6ce278,2
05/05/2026 13:13:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,8c700c14-aac3-48ad-8a14-4378dfa528bf,2
05/05/2026 14:38:03,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,8e72dba5-c6a9-42af-ae59-dfc6d44e0bfd,2
05/05/2026 17:46:18,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,d2abfc74-b877-441b-9c0a-70f9a01f6943,1
05/05/2026 18:38:44,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,c2938969-16a9-4b71-9d29-72e4549005fb,1
05/06/2026 08:01:47,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7f5ad771-cda9-4a0e-85d0-0178334b7ff1,3
05/06/2026 08:05:16,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,51f195a4-fcc4-46c0-b2c3-577a18e7688e,15
05/06/2026 08:34:16,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,58991b5e-bdb2-497b-b47e-730412d753b1,10
05/06/2026 08:34:33,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,ede77b10-ba1e-4c79-957a-de07a62f3a1e,10
05/06/2026 08:45:54,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,17b7d71b-4074-47fd-a83d-cbef216c93c9,2
05/06/2026 09:03:05,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,9c9ae341-2f83-462e-b33b-30daad228d78,10
05/06/2026 09:15:39,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,a3dd9a8a-4e89-4eef-9a1d-543d82a2558d,2
05/06/2026 11:56:13,d3541f7866114ff5,1 Borne ND,Faire un don ND,,,1208fd2f-940f-498a-b5f3-9245ec1d3651,10
05/06/2026 13:41:03,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,b4df717a-0b35-461f-bbd7-c4068be33fe7,1
05/06/2026 15:44:04,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,d758a133-a8c6-4539-9bb4-a5ad0500e09d,5
05/07/2026 08:02:23,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,8ce72aa6-f5c7-48d5-8d25-e598d32f3d5a,2
05/07/2026 08:09:57,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,02923ae4-0097-4419-8df5-564e341d7eba,10
05/07/2026 08:13:36,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,650ed96a-8b16-4acf-8106-98e5c57cbc8d,2
05/07/2026 08:19:01,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,cfc7e1a4-d197-4cb3-8113-018077af1194,10
05/07/2026 08:22:08,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,247dafe0-8ba7-41da-a370-bb73ee0f8608,5
05/07/2026 08:36:55,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,7854476d-89a0-489c-82b7-543360261a82,20
05/07/2026 08:37:02,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,aba55310-a84a-47cf-950f-cb493bd3c117,5
05/07/2026 08:55:25,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,e33f4bdf-06dd-451c-885c-4f70c81e2a40,5
05/07/2026 09:26:54,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,82d79d31-60e1-48bf-b0ab-dfdc083cfe1e,5
05/07/2026 10:21:19,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8920202f-7ef1-403c-a99c-ae988d3ebd01,2
05/07/2026 12:56:54,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,86203f55-0394-4f75-a560-7265c5fa7458,1
05/07/2026 18:21:16,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,3e25417a-bf69-46a7-b011-ba03805491b7,"2,5"
05/07/2026 18:23:15,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,30f0e1ce-4b80-42c9-bfe2-0dd2d10b5ca8,1
05/08/2026 08:04:38,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,67cccbbe-6f81-4918-84c5-787fbd825bcb,5
05/08/2026 08:24:21,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,abdf674f-c3b6-4746-a36f-c2def2b28f9c,20
05/08/2026 09:14:09,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,ecdb18e0-a413-47ad-b14b-09252045b118,10
05/08/2026 09:17:55,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,7ca91464-bef7-45fc-942f-640a5147a905,2
05/08/2026 09:24:11,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a7f59de7-d950-4723-b83e-a5c88eb43e90,2
05/08/2026 09:24:57,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,5da9ef33-376c-4ca5-8549-c5b9192f762e,20
05/08/2026 12:27:05,61559316e08b9059,2 Borne SJ,Faire un don SJ,,,6c1b48af-81b9-489b-8118-d334fa1db643,15
05/08/2026 12:43:45,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,46bf1510-1cee-44a2-bdb0-73ec709eb7aa,1
05/08/2026 13:41:52,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,f2d56e04-2258-4c59-8556-21d1f17b8b42,"3,5"
05/08/2026 14:17:05,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,1487ea14-9520-4998-9b64-0a1c0d92c644,1
05/08/2026 14:49:24,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,ddb51672-1fc4-4888-bdc1-ee520268d25c,3
05/08/2026 15:21:50,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,1080249f-0253-4118-874c-36d8e5a95b86,1
05/09/2026 08:35:13,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f43cd577-c992-4e47-a30a-1a1c7c03e612,"2,5"
05/09/2026 09:25:06,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,70592187-395d-42eb-8daa-05af30973750,2
05/09/2026 10:15:47,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e16073b4-2ffc-41c0-b1da-92bfb804ad92,"5,5"
05/09/2026 11:19:42,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,a643f0f6-48c5-4a48-b711-6bf8564d99c3,10
05/09/2026 11:25:41,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,5c7a2303-f4bd-41db-8b49-23dc3d04d492,50
05/09/2026 11:47:40,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,aeaec91f-b3a9-4896-b316-86b1bceab100,20
05/09/2026 11:49:16,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,24ea6b82-d636-45dd-ab6d-c4188b95ffaf,10
05/09/2026 11:54:55,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,b27cd76a-fc3f-4608-9eea-935956106c65,10
05/09/2026 11:57:20,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,c99fa43b-be9d-4d03-bbfe-6ecbffc5788b,20
05/09/2026 12:07:38,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,3ca631d0-435b-4fca-b408-dd1e6fe86594,2
05/09/2026 12:10:32,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,42be0dce-db3c-48ea-b38d-826bbea80d6b,10
05/09/2026 12:11:45,adca6d6c545e7b59,4 Notre-Dame,,Mariages,St-Jacques,4d436381-5c42-4dc7-addd-c30301ff9b69,10
05/09/2026 12:38:55,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ca04e1a3-3aa3-44e6-924c-76d1294d8945,"3,5"
05/09/2026 12:53:57,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,e9b498bd-c7de-43ee-a541-6d2a565dd67d,1
05/09/2026 13:07:11,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,2df5bd90-ff69-489c-927e-459796aaf092,"2,5"
05/09/2026 13:10:37,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,85269752-d881-4334-afa5-70945a3c45a3,"2,5"
05/09/2026 15:18:41,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,1a23dc6e-05f2-4a4a-ad50-702eefa5043b,2
05/09/2026 15:31:38,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,a212e98e-d28c-43d5-81a0-96fb49a0d6a0,3
05/09/2026 16:03:35,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,8cf29bb4-a78e-4b63-9047-8c5a483afc2a,1
05/09/2026 18:04:55,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,9ea719de-751a-4d3d-be8f-6318684c6134,"3,5"
05/09/2026 18:23:49,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,b38867c7-fd2c-45ea-a524-4848fcafc04d,"2,5"
05/09/2026 18:44:03,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,843deeb2-60af-40b1-a2c4-95434991730e,5
05/09/2026 19:03:56,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,5b203e2a-f455-412a-9702-29c277776dd9,20
05/09/2026 19:10:46,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,ae6ac9b2-7bd2-4f72-8c0b-5e091c66ae85,5
05/09/2026 19:24:31,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,b3da408d-05b7-4eeb-8bee-117a39a5f633,10
05/09/2026 19:25:51,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,b4f7fcd5-7ba9-425c-8cff-0388960cdbe9,5
05/10/2026 08:35:21,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,38e2fd1d-9457-4f06-92df-433b7808847c,"2,5"
05/10/2026 08:45:01,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,142086c7-f3c8-48a1-a628-f70ac7d3630f,1
05/10/2026 09:09:08,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,e1df6ae3-228c-49c9-8c42-4096ddedcd8e,20
05/10/2026 09:16:24,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,42fe5a4d-75c7-4927-a09a-aea5efe5fb9d,4
05/10/2026 09:20:18,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,259f4286-a030-4a96-b901-d2028339c371,5
05/10/2026 09:23:07,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,a79874e1-2f65-4900-b738-7bda94ee7533,5
05/10/2026 09:24:19,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,dedc94dd-12db-4e23-8841-fe4553437d56,1
05/10/2026 09:25:25,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,7f547aae-481b-4e72-90f3-8b694bde7c18,4
05/10/2026 09:26:13,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,16cabdde-a44b-4a60-a56c-a80d26b8dece,2
05/10/2026 09:28:57,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,b09f9680-5361-4154-8cb7-3103404102f6,10
05/10/2026 09:39:00,25d34c3e4038ac14,6 Notre-Dame,,Messes,La Madeleine,cea97d17-b0b0-4123-90da-33809df4e6fe,10
05/10/2026 09:41:20,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,5b7ffa6c-bb2a-4fbc-9b38-fc7bc0ef4a1b,20
05/10/2026 09:42:29,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,b197a1e8-2c0a-4c49-9b5f-0fc038fd310d,5
05/10/2026 09:59:19,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,7d532a91-373e-456e-892a-2513fc1f067a,5
05/10/2026 10:13:05,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,9d76eadb-ab58-4be6-b831-f5c5dd9cc728,2
05/10/2026 10:13:50,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,fb9e352d-cbf5-4c49-82f4-a48e58bee5be,20
05/10/2026 10:17:52,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,1af58f0e-bf0b-4b91-9c2d-73448cc079a7,10
05/10/2026 10:19:59,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,9649dfcb-dd2d-4530-bc0c-744c99b8c54c,5
05/10/2026 10:24:13,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,83958710-252e-4f02-818e-ee286b92c39a,15
05/10/2026 10:28:18,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,2cf5eacc-713b-47bb-8147-a1ee4a60e6a6,5
05/10/2026 10:29:36,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,404ad706-4be4-4ba1-abcc-0f7fd8fb4405,20
05/10/2026 10:30:25,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,fff01190-add7-43e9-9d08-532be8f25854,2
05/10/2026 10:38:15,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,1deb1e02-5e2a-4ca6-91f5-774f813157cf,20
05/10/2026 10:38:21,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,3c35f671-1b99-4e79-a6db-9553942222e9,20
05/10/2026 10:42:13,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,6f1d0e50-1075-4187-adf7-62e7bc823e08,5
05/10/2026 10:43:59,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,ca230f7a-6b5d-49d8-bb94-ccf34f8a9f1e,2
05/10/2026 10:50:07,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,9da8de2a-b98e-435d-81fd-f2043553ee46,5
05/10/2026 10:52:31,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,777411b3-a958-4152-b871-4cd1d3e61a77,10
05/10/2026 10:57:35,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,7da8823b-1198-4db7-ae13-db81c7b586e8,5
05/10/2026 11:06:11,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,0b4ab131-8f19-4d6b-8eb1-de7d5b638ccc,4
05/10/2026 11:07:05,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,19b00407-a0e6-493b-87d7-64862253fef7,5
05/10/2026 11:11:14,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,430eab79-0835-4097-a733-85fa240bc6b3,5
05/10/2026 11:11:40,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,cf2c12f3-5426-45a3-9c72-b21bb87c2734,2
05/10/2026 11:15:16,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,b1b90bb6-478a-423e-ac00-b1f423ce360d,15
05/10/2026 11:32:28,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,938331a0-dd03-400e-84a9-4528637b5d89,4
05/10/2026 11:35:02,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,3be86da1-ae2d-4c0b-a282-e875e72e63fb,20
05/10/2026 11:37:30,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,9c2a0ceb-fbe2-4018-9bba-78d34a0f779a,5
05/10/2026 11:40:03,25d34c3e4038ac14,6 Notre-Dame,,Messes,St-Jacques,99a2eea3-f16d-48bd-b012-48ca2de66739,4
05/10/2026 11:46:41,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,81ba30f5-a11d-4a69-9a32-baca2378a2bf,20
05/10/2026 11:49:45,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,24935bcc-2e74-49fd-ab3e-bc064a351d00,2
05/10/2026 11:53:39,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,c5f069f8-e542-4bb5-8155-822110958767,10
05/10/2026 11:55:28,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,2726e83f-b87a-4f33-af5b-b65da4b96aca,15
05/10/2026 11:58:17,adca6d6c545e7b59,4 Notre-Dame,,Messes,St-Jacques,6712582b-9756-4f2a-8efc-e93b12fbcb39,2
05/10/2026 11:58:39,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,786f0b42-ec68-4127-8e24-8032ef397a80,15
05/10/2026 13:11:07,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,ac038254-7f1e-436c-a4a8-567f11310267,5
05/10/2026 13:27:43,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,e43511e3-e56e-4091-b70e-72c40ee5bda4,"3,5"
05/10/2026 13:29:07,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,90f03c60-cf48-402b-bd20-e304efd65ab2,3
05/10/2026 13:45:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,1c6b431f-a50a-4f18-8b2f-167f955707f1,"2,5"
05/10/2026 13:47:01,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,a530b8af-0c53-432e-b5e5-a0795613cff7,30
05/10/2026 15:17:15,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,545cbd76-9510-4a9c-8fc6-332ad5aebf18,6
05/10/2026 15:24:27,adca6d6c545e7b59,4 Notre-Dame,,Ventes,Notre-Dame,ef5df91b-6a7a-4cf8-9c8b-3c8a1dd3577c,20
05/10/2026 15:50:06,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7ecf1f1e-34a2-4033-9eee-11a9147791e9,3
05/10/2026 16:01:54,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,f142c6eb-a936-4574-8bb3-5488facc41a6,2
05/10/2026 17:16:40,d3541f7866114ff5,1 Borne ND,Faire un don ND,,,119d9df1-9eed-46c8-95a9-571562067999,20
05/10/2026 18:00:49,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,c6a3863f-b6b9-4e05-93e3-071a4dc8deef,5
05/10/2026 18:03:23,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,98eedcf9-2518-41e5-9260-5541e8707073,5
05/10/2026 18:11:44,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,50a946f7-8b82-4be8-b702-cacd914fccff,10
05/10/2026 18:12:05,adca6d6c545e7b59,4 Notre-Dame,,Messes,La Madeleine,609c612e-a338-4cdd-98b7-ccd3de5d2b8d,2
05/10/2026 18:12:16,97dddccf948bd1d6,5 Notre-Dame,,Messes,St-Jacques,8cfdc458-02b0-4c5f-9b7f-4121e7967c9e,2
05/10/2026 18:42:08,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,ac5cd0cf-65aa-4d90-9a73-d8fd1201acf0,5
05/10/2026 18:45:06,e0d4a5777d03dfa2,9 Villamblard,,Messes,Saint-Pierre,daed084b-95d9-43e1-aa77-cc5bfba3ece9,2
05/10/2026 18:46:30,d4955d6fa679ddaa,10 Villamblard,,Messes,Saint-Pierre,27a5de5b-4f6c-4074-b0cb-49bb97bf5997,10
05/10/2026 18:56:27,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,f412fe5c-1fd9-4086-93c8-7bd9378e09cc,2
05/10/2026 19:20:04,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,27c4dbc4-f71e-4f52-9a8f-d1e82c9baf50,20
05/10/2026 19:22:42,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,262f5e6e-eea7-4b5b-9e50-055b89ff106b,5
05/11/2026 08:03:05,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,f7554852-8aca-4c81-9b87-501c5823981b,10
05/11/2026 08:04:53,25d34c3e4038ac14,6 Notre-Dame,,Messes,Notre-Dame,0727640e-08a2-4eac-8df5-9b648f7b3382,10
05/11/2026 08:29:26,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,13cafc32-a42d-4965-aa0a-62bb829df871,2
05/11/2026 08:39:24,97dddccf948bd1d6,5 Notre-Dame,,Messes,Notre-Dame,5f0e76a6-5ce4-4977-b5a1-609e7ee0f832,5
05/11/2026 08:42:52,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,2ed5c9f8-06a9-46aa-9e41-4a0747a7d8e2,"2,5"
05/11/2026 08:46:31,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,ff97a65c-2192-463b-95f1-35521c21d6bd,20
05/11/2026 09:29:47,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,1ae0b6b1-2ded-4902-bf53-545f8bddee65,5
05/11/2026 10:14:35,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,cbfced63-6590-47e0-a619-49c2cf14488c,3
05/11/2026 15:08:09,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,c0921559-7beb-4145-b9c7-077385610808,2
05/11/2026 16:19:12,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,eca22656-062c-4881-940a-9fb6a1c48194,2
05/11/2026 17:38:02,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f872b9a9-4658-429b-a1a9-7b9ec5b658ef,2
05/11/2026 18:54:35,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,7f5424fb-07f9-4cec-b543-ad94ad7f42de,2
05/12/2026 08:06:10,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,f35c2235-f434-495c-846c-be26c15bc268,2
05/12/2026 08:07:25,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,ad20b472-e23e-4059-aea5-893153c21ff6,"3,5"
05/12/2026 08:19:28,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,914eee41-c498-4ab7-acb2-dbcec3b54e54,1
05/12/2026 08:24:24,885e69ea1971ea7c,8 Notre-Dame,,Messes,Notre-Dame,d543ba05-1c8c-4276-bc15-c20781bf53ef,5
05/12/2026 08:47:27,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,5a9ea048-55fd-4212-9b96-2d3385a93384,4
05/12/2026 08:49:30,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,eef5db7b-f7ae-4f35-bc0b-6f2db151cb55,15
05/12/2026 09:00:54,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,9dc09c24-33cb-4932-a2cf-4082d79ba23e,1
05/12/2026 09:02:36,982951f5f61d01b6,7 Notre-Dame,,Messes,Notre-Dame,60b30be1-05c4-4945-a8bf-9a4d6aacbddc,20
05/12/2026 09:16:56,adca6d6c545e7b59,4 Notre-Dame,,Messes,Notre-Dame,123e556f-b4b8-407f-8fff-e16fbc62fd10,2
05/12/2026 14:42:47,d3541f7866114ff5,1 Borne ND,Allumer un cierge ND,,,d520deb3-e95c-41a8-83f4-d86b57373826,1
05/12/2026 15:26:53,61559316e08b9059,2 Borne SJ,Allumer un cierge SJ,,,601ef3b5-5381-4cbb-9454-1d7e1bc09eaf,2
